Strongs,Book,BkOrder,Chapter,Verse,ID_Str,String
H5375,Eze,26,12,12,H5375-26-12-12,"And the prince that is among them shall bear upon his shoulder in the twilight, and shall go forth: they shall dig through the wall to carry out thereby: he shall cover his face, that he see not the ground with his eyes. "
H5375,Eze,26,14,10,H5375-26-14-10,And they shall bear the punishment of their iniquity: the punishment of the prophet shall be even as the punishment of him that seeketh unto him;
H5375,Eze,26,16,52,H5375-26-16-52,"Thou also, which hast judged thy sisters, bear thine own shame for thy sins that thou hast committed more abominable than they: they are more righteous than thou: yea, be thou confounded also, and bear thy shame, in that thou hast justified thy sisters. "
H5375,Eze,26,16,54,H5375-26-16-54,"That thou mayest bear thine own shame, and mayest be confounded in all that thou hast done, in that thou art a comfort unto them."
H5375,Eze,26,16,58,H5375-26-16-58,"Thou hast borne thy lewdness and thine abominations, saith the LORD. "
H5375,Eze,26,17,8,H5375-26-17-8,"It was planted in a good soil by great waters, that it might bring forth branches, and that it might bear fruit, that it might be a goodly vine. "
H5375,Eze,26,17,9,H5375-26-17-9,"Say thou, Thus saith the Lord GOD; Shall it prosper? shall he not pull up the roots thereof, and cut off the fruit thereof, that it wither? it shall wither in all the leaves of her spring, even without great power or many people to pluck it up by the roots thereof."
H5375,Eze,26,17,14,H5375-26-17-14,"That the kingdom might be base, that it might not lift itself up, but that by keeping of his covenant it might stand. "
H5375,Eze,26,17,23,H5375-26-17-23,"In the mountain of the height of Israel will I plant it: and it shall bring forth boughs, and bear fruit, and be a goodly cedar: and under it shall dwell all fowl of every wing; in the shadow of the branches thereof shall they dwell. "
H5375,Eze,26,18,6,H5375-26-18-6,"And hath not eaten upon the mountains, neither hath lifted up his eyes to the idols of the house of Israel, neither hath defiled his neighbour's wife, neither hath come near to a menstruous woman, "
H5375,Eze,26,18,12,H5375-26-18-12,"Hath oppressed the poor and needy, hath spoiled by violence, hath not restored the pledge, and hath lifted up his eyes to the idols, hath committed abomination, "
H5375,Eze,26,18,15,H5375-26-18-15,"That hath not eaten upon the mountains, neither hath lifted up his eyes to the idols of the house of Israel, hath not defiled his neighbour's wife, "
H5375,Eze,26,18,19,H5375-26-18-19,"Yet say ye, Why? doth not the son bear the iniquity of the father? When the son hath done that which is lawful and right, and hath kept all my statutes, and hath done them, he shall surely live. "
H5375,Eze,26,18,20,H5375-26-18-20,"The soul that sinneth, it shall die. The son shall not bear the iniquity of the father, neither shall the father bear the iniquity of the son: the righteousness of the righteous shall be upon him, and the wickedness of the wicked shall be upon him."
H5375,Eze,26,19,1,H5375-26-19-1,"Moreover take thou up a lamentation for the princes of Israel, "
H5375,Eze,26,20,5,H5375-26-20-5,"And say unto them, Thus saith the Lord GOD; In the day when I chose Israel, and lifted up mine hand unto the seed of the house of Jacob, and made myself known unto them in the land of Egypt, when I lifted up mine hand unto them, saying, I am the LORD your God; "
H5375,Eze,26,20,6,H5375-26-20-6,"In the day that I lifted up mine hand unto them, to bring them forth of the land of Egypt into a land that I had espied for them, flowing with milk and honey, which is the glory of all lands: "
H5375,Eze,26,20,15,H5375-26-20-15,"Yet also I lifted up my hand unto them in the wilderness, that I would not bring them into the land which I had given them, flowing with milk and honey, which is the glory of all lands; "
H5375,Eze,26,20,23,H5375-26-20-23,"I lifted up mine hand unto them also in the wilderness, that I would scatter them among the heathen, and disperse them through the countries; "
H5375,Eze,26,20,28,H5375-26-20-28,"For when I had brought them into the land, for the which I lifted up mine hand to give it to them, then they saw every high hill, and all the thick trees, and they offered there their sacrifices, and there they presented the provocation of their offering: there also they made their sweet savour, and poured out there their drink offerings. "
H5375,Eze,26,20,31,H5375-26-20-31,"For when ye offer your gifts, when ye make your sons to pass through the fire, ye pollute yourselves with all your idols, even unto this day: and shall I be enquired of by you, O house of Israel? As I live, saith the Lord GOD, I will not be enquired of by you."
H5375,Eze,26,20,42,H5375-26-20-42,"And ye shall know that I am the LORD, when I shall bring you into the land of Israel, into the country for the which I lifted up mine hand to give it to your fathers. "
H5375,Eze,26,23,27,H5375-26-23-27,"Thus will I make thy lewdness to cease from thee, and thy whoredom brought from the land of Egypt: so that thou shalt not lift up thine eyes unto them, nor remember Egypt any more."
H5375,Eze,26,23,35,H5375-26-23-35,"Therefore thus saith the Lord GOD; Because thou hast forgotten me, and cast me behind thy back, therefore bear thou also thy lewdness and thy whoredoms. "
H5375,Eze,26,23,49,H5375-26-23-49,"And they shall recompense your lewdness upon you, and ye shall bear the sins of your idols: and ye shall know that I am the Lord GOD. "
H5375,Eze,26,26,17,H5375-26-26-17,"And they shall take up a lamentation for thee, and say to thee, How art thou destroyed, that wast inhabited of seafaring men, the renowned city, which wast strong in the sea, she and her inhabitants, which cause their terror to be on all that haunt it!"
H5375,Eze,26,27,2,H5375-26-27-2,"Now, thou son of man, take up a lamentation for Tyrus; "
H5375,Eze,26,27,32,H5375-26-27-32,"And in their wailing they shall take up a lamentation for thee, and lament over thee, saying, What city is like Tyrus, like the destroyed in the midst of the sea? "
H5375,Eze,26,28,12,H5375-26-28-12,"Son of man, take up a lamentation upon the king of Tyrus, and say unto him, Thus saith the Lord GOD; Thou sealest up the sum, full of wisdom, and perfect in beauty. "
H5375,Eze,26,29,15,H5375-26-29-15,"It shall be the basest of the kingdoms; neither shall it exalt itself any more above the nations: for I will diminish them, that they shall no more rule over the nations. "
H5375,Eze,26,29,19,H5375-26-29-19,"Therefore thus saith the Lord GOD; Behold, I will give the land of Egypt unto Nebuchadrezzar king of Babylon; and he shall take her multitude, and take her spoil, and take her prey; and it shall be the wages for his army. "
H5375,Eze,26,32,2,H5375-26-32-2,"Son of man, take up a lamentation for Pharaoh king of Egypt, and say unto him, Thou art like a young lion of the nations, and thou art as a whale in the seas: and thou camest forth with thy rivers, and troubledst the waters with thy feet, and fouledst their rivers. "
H5375,Eze,26,32,24,H5375-26-32-24,"There is Elam and all her multitude round about her grave, all of them slain, fallen by the sword, which are gone down uncircumcised into the nether parts of the earth, which caused their terror in the land of the living; yet have they borne their shame with them that go down to the pit. "
H5375,Eze,26,32,25,H5375-26-32-25,"They have set her a bed in the midst of the slain with all her multitude: her graves are round about him: all of them uncircumcised, slain by the sword: though their terror was caused in the land of the living, yet have they borne their shame with them that go down to the pit: he is put in the midst of them that be slain. "
H5375,Eze,26,32,30,H5375-26-32-30,"There be the princes of the north, all of them, and all the Zidonians, which are gone down with the slain; with their terror they are ashamed of their might; and they lie uncircumcised with them that be slain by the sword, and bear their shame with them that go down to the pit. "
H5375,Eze,26,33,25,H5375-26-33-25,"Wherefore say unto them, Thus saith the Lord GOD; Ye eat with the blood, and lift up your eyes toward your idols, and shed blood: and shall ye possess the land? "
H5375,Eze,26,34,29,H5375-26-34-29,"And I will raise up for them a plant of renown, and they shall be no more consumed with hunger in the land, neither bear the shame of the heathen any more."
H5375,Eze,26,36,6,H5375-26-36-6,"Prophesy therefore concerning the land of Israel, and say unto the mountains, and to the hills, to the rivers, and to the valleys, Thus saith the Lord GOD; Behold, I have spoken in my jealousy and in my fury, because ye have borne the shame of the heathen: "
H5375,Eze,26,36,7,H5375-26-36-7,"Therefore thus saith the Lord GOD; I have lifted up mine hand, Surely the heathen that are about you, they shall bear their shame. "
H5375,Eze,26,36,8,H5375-26-36-8,"But ye, O mountains of Israel, ye shall shoot forth your branches, and yield your fruit to my people of Israel; for they are at hand to come. "
H5375,Eze,26,36,15,H5375-26-36-15,"Neither will I cause men to hear in thee the shame of the heathen any more, neither shalt thou bear the reproach of the people any more, neither shalt thou cause thy nations to fall any more, saith the Lord GOD. "
H5375,Eze,26,38,13,H5375-26-38-13,"Sheba, and Dedan, and the merchants of Tarshish, with all the young lions thereof, shall say unto thee, Art thou come to take a spoil? hast thou gathered thy company to take a prey? to carry away silver and gold, to take away cattle and goods, to take a great spoil? "
H5375,Eze,26,39,10,H5375-26-39-10,"So that they shall take no wood out of the field, neither cut down any out of the forests; for they shall burn the weapons with fire: and they shall spoil those that spoiled them, and rob those that robbed them, saith the Lord GOD. "
H5375,Eze,26,39,26,H5375-26-39-26,"After that they have borne their shame, and all their trespasses whereby they have trespassed against me, when they dwelt safely in their land, and none made them afraid. "
H5375,Eze,26,43,5,H5375-26-43-5,"So the spirit took me up, and brought me into the inner court; and, behold, the glory of the LORD filled the house. "
H5375,Eze,26,44,10,H5375-26-44-10,"And the Levites that are gone away far from me, when Israel went astray, which went astray away from me after their idols; they shall even bear their iniquity. "
H5375,Eze,26,44,12,H5375-26-44-12,"Because they ministered unto them before their idols, and caused the house of Israel to fall into iniquity; therefore have I lifted up mine hand against them, saith the Lord GOD, and they shall bear their iniquity. "
H5375,Eze,26,44,13,H5375-26-44-13,"And they shall not come near unto me, to do the office of a priest unto me, nor to come near to any of my holy things, in the most holy place: but they shall bear their shame, and their abominations which they have committed. "
H5375,Eze,26,45,11,H5375-26-45-11,"The ephah and the bath shall be of one measure, that the bath may contain the tenth part of an homer, and the ephah the tenth part of an homer: the measure thereof shall be after the homer. "
H5375,Eze,26,47,14,H5375-26-47-14,"And ye shall inherit it, one as well as another: concerning the which I lifted up mine hand to give it unto your fathers: and this land shall fall unto you for inheritance. "
H5375,Dan,27,1,16,H5375-27-1-16,"Thus Melzar took away the portion of their meat, and the wine that they should drink; and gave them pulse. "
H5375,Dan,27,8,3,H5375-27-8-3,"Then I lifted up mine eyes, and saw, and, behold, there stood before the river a ram which had two horns: and the two horns were high; but one was higher than the other, and the higher came up last. "
